Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2577","Elliot Mckinnel","Male","Hamilton","WAIKATO","NZ","M30-34","FIN","4:58:53","0:28:01","0:04:45","2:34:35","0:02:37","1:48:55","83","75","14","2543","16","14","2","38","37","7","83","75","14","17933","1681","285","9275","157","6535"
"2881","Kate Moyle","Female","","AUK","NZ","F18-24","FIN","4:59:02","0:34:43","0:03:45","2:37:43","0:02:31","1:40:20","84","9","1","3500","160","37","9","95","7","2","84","9","1","17942","2083","225","9463","151","6020"
"2454","Shaun Woods","Male","","AUK","NZ","M18-24","FIN","4:59:05","0:30:09","0:03:51","2:35:34","0:03:33","1:45:58","85","76","15","2456","41","35","10","51","49","12","85","76","15","17945","1809","231","9334","213","6358"
"2851","James Donovan","Male","Auckland","","NZ","M18-24","FIN","4:59:05","0:28:38","0:03:38","2:43:45","0:02:33","1:40:32","86","77","16","2456","23","19","8","92","86","16","86","77","16","17945","1718","218","9825","153","6032"
"2414","Dimos Yannarakis","Male","","NSW","AU","M18-24","FIN","4:59:41","0:39:33","0:05:18","2:45:48","0:02:38","1:26:23","87","78","17","2445","385","248","36","202","167","26","87","78","17","17981","2373","318","9948","158","5183"
"2647","Nuno Narciso","Male","Auckland","North Island","PT","M40-44","FIN","4:59:52","0:32:05","0:04:24","2:38:07","0:02:55","1:42:20","88","79","14","2488","81","63","9","83","78","18","88","79","14","17992","1925","264","9487","175","6140"
"2142","Caroline Paulsen","Female","Auckland","","NZ","F18-24","FIN","4:59:54","0:30:07","0:04:34","2:36:58","0:03:12","1:45:03","89","10","2","3484","40","6","3","64","3","1","89","10","2","17994","1807","274","9418","192","6303"
"2638","Jeremy Child","Male","Auckland","AUK","NZ","M40-44","FIN","5:00:28","0:37:27","0:05:41","2:40:01","0:03:50","1:33:29","90","80","15","2477","291","197","36","139","125","27","90","80","15","18028","2247","341","9601","230","5609"
"2445","Will Ferguson","Male","","AUK","NZ","M18-24","FIN","5:00:47","0:34:15","0:04:13","2:37:53","0:02:21","1:42:05","91","81","18","2425","147","113","23","96","89","18","91","81","18","18047","2055","253","9473","141","6125"
"2438","Oscar Boyce","Male","Wellington","","NZ","M18-24","FIN","5:01:14","0:30:25","0:04:45","2:40:53","0:03:24","1:41:47","92","82","19","2417","43","37","11","93","87","17","92","82","19","18074","1825","285","9653","204","6107"
"2514","Chris Posthuma","Male","","AUK","NZ","M25-29","FIN","5:01:15","0:36:34","0:05:03","2:36:24","0:03:36","1:39:38","93","83","11","2449","243","171","24","106","97","14","93","83","11","18075","2194","303","9384","216","5978"
"2531","Fabio Claros","Male","Liège","Walloon Region","BE","M30-34","FIN","5:01:19","0:41:06","0:05:36","2:37:20","0:04:54","1:32:21","94","84","15","2499","442","282","36","144","128","18","94","84","15","18079","2466","336","9440","294","5541"
"2481","Benoît Siegfried","Male","Saône","25","FR","M25-29","FIN","5:01:33","0:27:55","0:04:35","2:34:36","0:02:55","1:51:32","95","85","12","2443","15","13","3","37","36","6","95","85","12","18093","1675","275","9276","175","6692"
"2253","Kasey Mackinnon","Female","Wellington","","NZ","F30-34","FIN","5:01:35","0:36:55","0:04:20","2:43:27","0:02:58","1:33:55","96","11","1","3500","266","84","9","147","18","1","96","11","1","18095","2215","260","9807","178","5635"
"2021","James Kay","Male","","CAN","GB","M40-44","FIN","5:01:35","0:34:22","0:04:58","2:42:02","0:02:57","1:37:16","97","86","16","2457","149","115","20","125","114","24","97","86","16","18095","2062","298","9722","177","5836"
"2306","Kristin Hewitt","Female","Morrinsville","","NZ","F40-44","FIN","5:02:31","0:31:28","0:04:11","2:44:25","0:02:33","1:39:55","98","12","1","3500","60","11","1","120","11","1","98","12","1","18151","1888","251","9865","153","5995"
"2217","Emma Waite","Female","Ashburton","","NZ","F25-29","FIN","5:02:43","0:39:33","0:04:29","2:35:05","0:03:12","1:40:24","99","13","3","3168","388","139","42","112","10","4","99","13","3","18163","2373","269","9305","192","6024"
"2019","Bruce Speers","Male","Napier","HAWKE'S BAY","NZ","M55-59","FIN","5:03:05","0:34:51","0:04:34","2:36:35","0:03:24","1:43:41","100","87","2","3229","169","127","7","91","85","3","100","87","2","18185","2091","274","9395","204","6221"
"2676","Mikko Anzano","Male","Tauranga","","IT","M40-44","FIN","5:03:43","0:43:54","0:05:57","2:31:56","0:03:31","1:38:25","101","88","17","2418","514","325","52","128","117","26","101","88","17","18223","2634","357","9116","211","5905"
"2678","Hamish Mexted","Male","Porirua","","NZ","M40-44","FIN","5:03:55","0:34:10","0:04:37","2:34:53","0:03:04","1:47:11","102","89","18","2415","143","109","18","74","70","15","102","89","18","18235","2050","277","9293","184","6431"
"2750","James Mcgrogan","Male","Wellington","","NZ","M50-54","FIN","5:03:59","0:32:21","0:04:21","2:38:17","0:03:43","1:45:17","103","90","7","2902","87","68","8","85","80","9","103","90","7","18239","1941","261","9497","223","6317"
"2689","Matt O'Dwyer","Male","Te Puke","","NZ","M40-44","FIN","5:04:16","0:32:14","0:04:28","2:36:26","0:02:26","1:48:42","104","91","19","2408","84","66","10","73","69","14","104","91","19","18256","1934","268","9386","146","6522"
"2699","Richard Saunders","Male","Dunedin","","NZ","M45-49","FIN","5:04:30","0:29:48","0:04:13","2:44:02","0:03:09","1:43:18","105","92","7","3068","33","28","1","107","98","7","105","92","7","18270","1788","253","9842","189","6198"
"2475","Ben Leary","Male","Auckland","","NZ","M25-29","FIN","5:04:31","0:31:44","0:05:52","2:36:35","0:03:54","1:46:26","106","93","13","2390","66","53","10","79","75","11","106","93","13","18271","1904","352","9395","234","6386"
"2007","Kathryn Phipps","Female","CHESTERFIELD","DBY","NZ","F25-29","FIN","5:04:56","0:36:48","0:05:13","2:48:03","0:03:43","1:31:09","107","14","4","3128","258","79","23","195","32","12","107","14","4","18296","2208","313","10083","223","5469"
"2180","Tori Morgan","Female","Ngāruawāhia","","NZ","F25-29","FIN","5:05:39","0:41:28","0:04:13","2:41:43","0:02:45","1:35:30","108","15","5","3115","457","166","46","167","25","10","108","15","5","18339","2488","253","9703","165","5730"
"2527","Ben Poulter","Male","Havelock North","","NZ","M30-34","FIN","5:06:32","0:31:26","0:05:38","2:37:41","0:03:17","1:48:29","109","94","16","2405","59","49","9","84","79","12","109","94","16","18392","1886","338","9461","197","6509"
